keV,response
0.000,2.55000000E-006
1.000,1.08500000E-005
2.000,1.46500000E-005
3.000,1.49500000E-005
4.000,1.79000000E-005
5.000,2.56000000E-005
6.000,3.81500000E-005
7.000,4.70000000E-005
8.000,5.19500000E-005
9.000,6.14500000E-005
10.000,6.14500000E-005
11.000,5.96500000E-005
12.000,4.79000000E-005
13.000,4.27000000E-005
14.000,4.34500000E-005
15.000,4.79500000E-005
16.000,5.35000000E-005
17.000,6.70000000E-005
18.000,8.95000000E-005
19.000,1.19400000E-004
20.000,1.40000000E-004
21.000,1.65750000E-004
22.000,1.84800000E-004
23.000,1.84400000E-004
24.000,1.20045000E-003
25.000,1.78850000E-004
26.000,1.75400000E-004
27.000,2.00165000E-003
28.000,1.60950000E-004
29.000,7.63535000E-003
30.000,9.27000000E-005
31.000,6.34510000E-003
32.000,3.00000000E-005
33.000,2.38500000E-005
34.000,2.70500000E-005
35.000,2.54000000E-005
36.000,2.60500000E-005
37.000,3.30500000E-005
38.000,3.26000000E-005
39.000,3.26000000E-005
40.000,3.71000000E-005
41.000,4.31000000E-005
42.000,5.34500000E-005
43.000,6.59500000E-005
44.000,7.52000000E-005
45.000,8.25500000E-005
46.000,1.01250000E-004
47.000,1.30050000E-004
48.000,1.89750000E-004
49.000,3.53550000E-004
50.000,5.66350000E-004
51.000,7.13400000E-004
52.000,7.95950000E-004
53.000,8.28000000E-004
54.000,8.73450000E-004
55.000,9.62850000E-004
56.000,1.07235000E-003
57.000,1.22155000E-003
58.000,1.15840000E-003
59.000,1.08240000E-003
60.000,1.08359960E-001
