node,energy_kev,histories,error_pct,seconds_wall,dropped,scored,dropped_pct,dropped_scat,scat_pct,q2,q4,dq2,dq4,q2t,q4t,dq2t,dq4t,eps_peak,eps_total,qk_histories
0,5.000,3000000,100.000,5.099,0,0,0.000,0,0.000,0.88901922222925522,0.67316454461689479,0.011333300015139835,0.031935197256031458,0.88812927871181535,0.671081561312255,0.01140633960248252,0.032072438697346967,7.00547334970596E-14,7.0255388845146363E-14,3000000
1,5.235,3000000,100.000,5.373,0,0,0.000,0,0.000,0.85214944792962788,0.58285987842388021,0.017178689758667192,0.046820469259879767,0.85591309321320952,0.59111515252052249,0.015766184084914717,0.043330820516792157,6.5300587554132307E-13,7.5186082729946594E-13,3000000
2,5.482,3000000,100.000,6.023,0,0,0.000,0,0.000,0.82188771883375955,0.50693866403733279,0.017275329111550598,0.045039345545886796,0.82463917147271037,0.51363425143997,0.016748881279649904,0.043663704114111475,5.7334809256139219E-12,5.9009996192631193E-12,3000000
3,5.740,3000000,100.000,5.628,0,0,0.000,0,0.000,0.79863515059641532,0.45379030526536113,0.018927324359776627,0.04794130881513551,0.79863515059641532,0.45379030526536113,0.018927324359776627,0.04794130881513551,3.4360410105612962E-11,3.4360410105612962E-11,3000000
4,6.011,3000000,100.000,5.665,0,0,0.000,0,0.000,0.81373933027723255,0.5003632963014375,0.017892718283916392,0.044336714093155996,0.82270665471805615,0.52191332748757957,0.016599276997584157,0.041266107636404273,1.7897280402013939E-10,1.9438766634863781E-10,3000000
5,6.294,3000000,100.000,5.621,0,0,0.000,0,0.000,0.80486876105736371,0.47997369788394106,0.016977362751775638,0.042662520321432376,0.80348722257861227,0.4773640337651206,0.017055390879074327,0.042742848810730365,8.91885747342373E-10,8.9483564614390478E-10,3000000
6,6.590,3000000,100.000,5.658,0,0,0.000,0,0.000,0.71306263810421988,0.27753713758145127,0.023228117153483472,0.049639365982589383,0.71154875316827337,0.27474677833625344,0.023294938015490877,0.049702402524950513,1.8684308935559191E-09,1.8778665058659178E-09,3000000
7,6.900,3000000,100.000,5.753,0,0,0.000,0,0.000,0.74689768643125232,0.36291271009545889,0.019711768900020927,0.045183640352776146,0.74670535910310265,0.3626889727991201,0.019720338105207989,0.045185293744491914,1.0068433787274866E-08,1.0071313943330145E-08,3000000
8,7.225,3000000,100.000,6.245,0,0,0.000,0,0.000,0.71751058123372413,0.29966682830679336,0.023147718640665189,0.051952465344675014,0.71653263776588283,0.29821040379113362,0.023189991481504479,0.051958668105742713,2.0612464514956323E-08,2.0654866173308327E-08,3000000
9,7.566,3000000,100.000,6.615,0,0,0.000,0,0.000,0.72939915954386947,0.33862605139439844,0.023245873239487916,0.052360969834948458,0.729029562098903,0.33824162330864743,0.023260614576583797,0.052357298354756387,5.5160744748692585E-08,5.5189498957695359E-08,3000000
10,7.922,3000000,100.000,7.220,0,0,0.000,0,0.000,0.66808632406174939,0.21255661047506505,0.02352064599817379,0.047920968927387585,0.66808632406174939,0.21255661047506505,0.02352064599817379,0.047920968927387585,1.0931220916366635E-07,1.0931220916366635E-07,3000000
11,8.295,3000000,100.000,8.138,0,0,0.000,0,0.000,0.65259076139420269,0.20172444386208921,0.023979891298569481,0.04791461589919465,0.65291298785122631,0.20161267262041332,0.02364433774787443,0.04717180992168947,2.4694399669814949E-07,2.5144102876919126E-07,3000000
12,8.686,3000000,100.000,9.152,0,0,0.000,0,0.000,0.59641536644532478,0.0983469464899681,0.025693052487227194,0.047330725891663782,0.59640991307403191,0.097733634054400151,0.025344485978425195,0.046630130613099043,3.9401021359461114E-07,4.00356921459004E-07,3000000
13,9.095,3000000,100.000,9.752,0,0,0.000,0,0.000,0.64693812637327974,0.21763306487396916,0.027328891591173448,0.051691070935536827,0.646806205408229,0.21423583424266451,0.026573561863417691,0.05030454744070436,6.7856583396373142E-07,7.0144159543607509E-07,3000000
14,9.523,3000000,100.000,10.224,0,0,0.000,0,0.000,0.58044359925762834,0.0790327700114785,0.024537322194864875,0.046149269092066306,0.57738457965175,0.075156148059056169,0.024560201624512262,0.046003630502378857,1.3584237188054041E-06,1.3689502525657203E-06,3000000
15,9.972,3000000,100.000,10.008,0,0,0.000,0,0.000,0.58654041307669813,0.12563116872596164,0.029657570958504527,0.053083702594017325,0.585529844902175,0.12328344427079321,0.029304010288653894,0.052363513987191468,1.625239242966267E-06,1.6514047786916095E-06,3000000
16,10.441,3000000,100.000,9.961,0,0,0.000,0,0.000,0.60371863646866875,0.12954891609933333,0.027804439698261393,0.049306871904136879,0.60267286191283964,0.12621452240759259,0.027548699643774474,0.0489663079909908,2.1631166117865615E-06,2.1879530643547552E-06,3000000
17,10.933,3000000,100.000,9.920,0,0,0.000,0,0.000,0.50678333957848287,-0.039216198590198877,0.025106848011536575,0.040398887875286921,0.51131262972862257,-0.031518316960816785,0.02504802572866735,0.040403123997287953,3.5050833716680443E-06,3.5519106187145185E-06,3000000
18,11.448,3000000,100.000,11.337,0,0,0.000,0,0.000,0.5431122532409296,0.067653968765983591,0.032406636606444973,0.052561114372742142,0.54311477719430357,0.067658307486258451,0.032406264679732608,0.052560527444909882,3.7688276827467795E-06,3.7688605917235668E-06,3000000
19,11.987,3000000,100.000,12.005,0,0,0.000,0,0.000,0.50867387813444209,0.021573216896629974,0.035681451235897811,0.057498017003280916,0.508691356411303,0.0216014745100384,0.035678742407830061,0.057493829529545945,4.1182666934037309E-06,4.1185124242716018E-06,3000000
20,12.552,3000000,100.000,10.081,0,0,0.000,0,0.000,0.52825199109972576,0.043034405066386741,0.028794376052164967,0.043498831147474756,0.52831096379528686,0.043128571047520721,0.028786377162356037,0.04348705901871041,7.0609832387575424E-06,7.0626238397650687E-06,3000000
21,13.143,3000000,100.000,10.161,1,0,100.000,0,0.000,0.52689385635392139,0.022366288069170209,0.024551853416162266,0.037592605927693486,0.5264970482489828,0.021511492720370073,0.024321809553051004,0.037080228917522183,9.0581444581321887E-06,9.2304899096667451E-06,3000000
22,13.762,3000000,100.000,11.392,13,0,100.000,0,0.000,0.52753361699096157,0.064816480393685108,0.020325581895421569,0.029880517518841014,0.52990881895732067,0.064686179849237663,0.019932158238336061,0.0291609256733206,1.437708294899861E-05,1.4839840628501302E-05,3000000
23,14.410,3000000,100.000,10.364,46,0,100.000,0,0.000,0.6390622325560934,0.22473298666673297,0.012377123187071683,0.018184961449014433,0.64112587659467291,0.22887622189501247,0.012414856286448861,0.018447566053828666,2.828635191989586E-05,2.8554013830476672E-05,3000000
24,15.089,3000000,50.000,10.399,202,4,98.058,2,0.971,0.66441576546466863,0.252283874444572,0.0063551205562836213,0.00963493271129298,0.66480100452321889,0.25269025085208258,0.0063177055430513954,0.0095728542068579288,7.3856645903716246E-05,7.4382186431795424E-05,3000000
25,15.799,3000000,43.260,10.271,473,6,98.747,16,3.340,0.66497948863831424,0.2470637444135598,0.0030270313411156435,0.0044055527227312794,0.66477414132358514,0.24649486871287893,0.003009658192027437,0.0043937848989455946,0.00017531526697348488,0.000176509806340485,3000000
26,16.543,3000000,45.353,11.699,1204,7,99.422,48,3.964,0.65532873497797262,0.22980414112894795,0.0014633188421115165,0.0022948590133321871,0.65512827994535083,0.22955025164485263,0.0014553028238335111,0.0022828811378180474,0.00040027942932565822,0.00040260411077679083,3000000
27,17.323,3000000,23.649,10.546,2497,50,98.037,67,2.631,0.63862437344570255,0.20442633646290576,0.00080042743150002423,0.0012809213027962986,0.63820702920724326,0.20391360321628227,0.000797029182540852,0.0012776230783405563,0.000845722748424009,0.00085070982488970879,3000000
28,18.138,3000000,19.982,10.568,5018,45,99.111,166,3.279,0.61715614370721139,0.17298839460970911,0.00057640053803033223,0.000941874052747381,0.61659540608064567,0.17254411819508919,0.00057451736577196543,0.00093877159661912707,0.0016640056228764716,0.0016737931199431698,3000000
29,18.993,3000000,18.355,10.486,9261,50,99.463,383,4.113,0.59683631941938309,0.14475410511186679,0.00047351615104882465,0.00079083470047528793,0.59598670785783592,0.14420048053658643,0.0004726828348352312,0.00078860670641813576,0.0030359590780975553,0.0030553642239439615,3000000
30,19.887,3000000,13.244,10.627,15582,172,98.908,667,4.234,0.5778098264216085,0.11900019499055664,0.00042205275961191175,0.00070371649168755944,0.57653753264730345,0.1184727530606524,0.00042184543226913581,0.000701790035129833,0.0051623580594063936,0.005199285235793525,3000000
31,20.824,3000000,11.262,12.996,24607,150,99.394,1205,4.867,0.56077241435817926,0.097015425893663,0.00040109201683710476,0.00066368712554396871,0.55878722482978227,0.096284681034545516,0.00040122348295898848,0.00066147448009213933,0.008058739282954799,0.00812605489137633,3000000
32,21.804,3000000,7.598,12.512,36181,673,98.174,1592,4.320,0.54408805387614589,0.075905921251765568,0.00039373028519186786,0.00063870219688404563,0.54111197209285244,0.0749584266189233,0.00039433987147579269,0.00063600918061400909,0.011921463382237665,0.012040038272940114,3000000
33,22.831,3000000,7.366,12.531,52094,428,99.185,2922,5.563,0.52979153669893464,0.057988243839120546,0.00038778274311791105,0.00061658320606064053,0.52559193809204063,0.05690277451465707,0.00038874715385545539,0.00061315689543437173,0.016894844064266248,0.017101842329920267,3000000
34,23.907,3000000,6.226,12.342,69743,1594,97.766,3327,4.664,0.51662030296759354,0.041916647960262052,0.00038434072528086867,0.00060124811561786074,0.51094022105194936,0.040668501740722195,0.00038546917224451151,0.00059644270518080143,0.0230177152739701,0.023359855781696682,3000000
35,25.033,3000000,3.671,12.465,88525,6899,92.770,60,0.063,0.5035979061123762,0.02575870006660573,0.00038201708039497265,0.00058590044817553465,0.496173470243997,0.024441030692886948,0.00038355215130641938,0.00058012688663363168,0.030242036116822423,0.030793673084083716,3000000
36,26.211,3000000,4.578,13.145,117944,2802,97.679,6384,5.287,0.49347161607338386,0.014024515483289798,0.0003802577458063017,0.0005739782051218448,0.48400837891141413,0.012707315421283043,0.00038203002130044784,0.000566606407570611,0.038591778275764869,0.039441319155702752,3000000
37,27.446,3000000,3.943,13.408,141928,8932,94.079,3778,2.504,0.48418304447449778,0.0027272695869032027,0.00037927452845463484,0.00056378921598588259,0.47240852636517655,0.0015357127443326552,0.00038133870799889963,0.00055474061372711163,0.047809513070335236,0.049088378465461262,3000000
38,28.739,3000000,3.671,13.276,179071,4231,97.692,12179,6.644,0.475411201285923,-0.0077975554662740353,0.00037872051255957289,0.00055562447275603615,0.46106304831535427,-0.0088859776506406609,0.00038111282497079905,0.000544803646783026,0.057674905751410689,0.05950923953338963,3000000
39,30.092,3000000,3.299,14.003,208278,9866,95.477,10831,4.965,0.46802263755669482,-0.016994595840540808,0.00037767680505024627,0.00054584704924753446,0.45083054138836182,-0.017717726877731002,0.00038045242468469977,0.00053301924964544985,0.067975060688213726,0.070536286624722319,3000000
